date,product,expiry,tenor,leg,value
2016-01-01 00:00:00,forward_swap,3M,15Y,,2.16103
2016-01-01 00:00:00,forward_swap,3M,20Y,,2.26872
2016-01-01 00:00:00,forward_swap,3M,2Y,,1.04035
2016-01-01 00:00:00,forward_swap,3M,3Y,,1.24069
2016-01-01 00:00:00,forward_swap,3M,4Y,,1.38936
2016-01-01 00:00:00,forward_swap,3M,5Y,,1.51531
2016-01-01 00:00:00,forward_swap,3M,7Y,,1.72345
2016-01-01 00:00:00,forward_swap,3Y,1Y,,1.80456
2016-01-01 00:00:00,forward_swap,3Y,2Y,,1.90156
2016-01-01 00:00:00,forward_swap,3Y,3Y,,1.99088
2016-01-01 00:00:00,forward_swap,3Y,4Y,,2.07228
2016-01-01 00:00:00,forward_swap,3Y,5Y,,2.13734
2016-01-01 00:00:00,forward_swap,3Y,7Y,,2.24699
2016-01-01 00:00:00,forward_swap,40Y,1Y,,2.33218
2016-01-01 00:00:00,forward_swap,45Y,1Y,,2.26194
2016-01-01 00:00:00,forward_swap,4Y,1Y,,1.99976
2016-01-01 00:00:00,forward_swap,4Y,2Y,,2.08636
2016-01-01 00:00:00,forward_swap,4Y,3Y,,2.16429
2016-01-01 00:00:00,forward_swap,4Y,4Y,,2.22481
2016-01-01 00:00:00,forward_swap,4Y,5Y,,2.27832
2016-01-01 00:00:00,forward_swap,50Y,1Y,,2.19651
2016-01-01 00:00:00,forward_swap,5Y,10Y,,2.52907
2016-01-01 00:00:00,forward_swap,5Y,15Y,,2.57545
2016-01-01 00:00:00,forward_swap,5Y,1Y,,2.17467
2016-01-01 00:00:00,forward_swap,5Y,20Y,,2.58282
2016-01-01 00:00:00,forward_swap,5Y,2Y,,2.2492
2016-01-01 00:00:00,forward_swap,5Y,3Y,,2.3027
2016-01-01 00:00:00,forward_swap,5Y,4Y,,2.35205
2016-01-01 00:00:00,forward_swap,5Y,5Y,,2.39616
2016-01-01 00:00:00,forward_swap,5Y,7Y,,2.47103
2016-01-01 00:00:00,forward_swap,6M,10Y,,1.99833
2016-01-01 00:00:00,forward_swap,6M,2Y,,1.16539
2016-01-01 00:00:00,forward_swap,6M,3Y,,1.34317
2016-01-01 00:00:00,forward_swap,6M,4Y,,1.47881
2016-01-01 00:00:00,forward_swap,6M,5Y,,1.59629
2016-01-01 00:00:00,forward_swap,6M,7Y,,1.79035
2016-01-01 00:00:00,forward_swap,6Y,1Y,,2.3255
2016-01-01 00:00:00,forward_swap,6Y,2Y,,2.36902
2016-01-01 00:00:00,forward_swap,6Y,3Y,,2.41396
2016-01-01 00:00:00,forward_swap,6Y,4Y,,2.45493
2016-01-01 00:00:00,forward_swap,7Y,1Y,,2.41362
2016-01-01 00:00:00,forward_swap,7Y,2Y,,2.45972
2016-01-01 00:00:00,forward_swap,7Y,3Y,,2.50021
2016-01-01 00:00:00,forward_swap,7Y,5Y,,2.56775
2016-01-01 00:00:00,forward_swap,7Y,7Y,,2.60015
2016-01-01 00:00:00,forward_swap,8Y,1Y,,2.50673
2016-01-01 00:00:00,forward_swap,8Y,2Y,,2.54512
2016-01-01 00:00:00,forward_swap,8Y,7Y,,2.63914
2016-01-01 00:00:00,forward_swap,9Y,1Y,,2.58503
2016-01-01 00:00:00,forward_swap,9Y,2Y,,2.6201
2016-09-29 00:00:00,forward_swap,10Y,10Y,,1.54585
2016-09-29 00:00:00,forward_swap,10Y,15Y,,1.52603
2016-09-29 00:00:00,forward_swap,10Y,1Y,,1.47609
2016-09-29 00:00:00,forward_swap,10Y,20Y,,1.50825
2016-09-29 00:00:00,forward_swap,10Y,2Y,,1.49938
2016-09-29 00:00:00,forward_swap,10Y,3Y,,1.51362
2016-09-29 00:00:00,forward_swap,10Y,5Y,,1.52912
2016-09-29 00:00:00,forward_swap,11Y,1Y,,1.52288
2016-09-29 00:00:00,forward_swap,11Y,4Y,,1.54286
2016-09-29 00:00:00,forward_swap,12Y,1Y,,1.54276
2016-09-29 00:00:00,forward_swap,12Y,3Y,,1.54968
2016-09-29 00:00:00,forward_swap,13Y,1Y,,1.55
2016-09-29 00:00:00,forward_swap,13Y,7Y,,1.5608
2016-09-29 00:00:00,forward_swap,14Y,1Y,,1.55648
2016-09-29 00:00:00,forward_swap,15Y,10Y,,1.5244
2016-09-29 00:00:00,forward_swap,15Y,15Y,,1.50022
2016-09-29 00:00:00,forward_swap,15Y,1Y,,1.56584
2016-09-29 00:00:00,forward_swap,15Y,20Y,,1.47526
2016-09-29 00:00:00,forward_swap,15Y,2Y,,1.56965
2016-09-29 00:00:00,forward_swap,15Y,5Y,,1.564
2016-09-29 00:00:00,forward_swap,16Y,1Y,,1.57359
2016-09-29 00:00:00,forward_swap,16Y,4Y,,1.56348
2016-09-29 00:00:00,forward_swap,17Y,1Y,,1.57364
2016-09-29 00:00:00,forward_swap,17Y,3Y,,1.56008
2016-09-29 00:00:00,forward_swap,18M,1Y,,0.722754
2016-09-29 00:00:00,forward_swap,18M,6M,,0.696794
2016-09-29 00:00:00,forward_swap,18Y,1Y,,1.56316
2016-09-29 00:00:00,forward_swap,19Y,1Y,,1.54302
2016-09-29 00:00:00,forward_swap,1Y,10Y,,1.10699
2016-09-29 00:00:00,forward_swap,1Y,15Y,,1.24367
2016-09-29 00:00:00,forward_swap,1Y,1Y,,0.680408
2016-09-29 00:00:00,forward_swap,1Y,20Y,,1.31299
2016-09-29 00:00:00,forward_swap,1Y,2Y,,0.72309
2016-09-29 00:00:00,forward_swap,1Y,3Y,,0.767721
2016-09-29 00:00:00,forward_swap,1Y,4Y,,0.815201
2016-09-29 00:00:00,forward_swap,1Y,5Y,,0.873704
2016-09-29 00:00:00,forward_swap,1Y,7Y,,0.983447
2016-09-29 00:00:00,forward_swap,20Y,10Y,,1.46451
2016-09-29 00:00:00,forward_swap,20Y,15Y,,1.44096
2016-09-29 00:00:00,forward_swap,20Y,1Y,,1.51752
2016-09-29 00:00:00,forward_swap,20Y,20Y,,1.42886
2016-09-29 00:00:00,forward_swap,20Y,5Y,,1.48163
2016-09-29 00:00:00,forward_swap,25Y,10Y,,1.4183
2016-09-29 00:00:00,forward_swap,25Y,1Y,,1.45719
2016-09-29 00:00:00,forward_swap,25Y,5Y,,1.4461
2016-09-29 00:00:00,forward_swap,2Y,10Y,,1.19124
2016-09-29 00:00:00,forward_swap,2Y,1Y,,0.766105
2016-09-29 00:00:00,forward_swap,2Y,2Y,,0.81173
2016-09-29 00:00:00,forward_swap,2Y,3Y,,0.860808
2016-09-29 00:00:00,forward_swap,2Y,4Y,,0.923062
2016-09-29 00:00:00,forward_swap,2Y,5Y,,0.983007
2016-09-29 00:00:00,forward_swap,2Y,7Y,,1.0806
2016-09-29 00:00:00,forward_swap,30Y,10Y,,1.38774
2016-09-29 00:00:00,forward_swap,30Y,1Y,,1.40733
2016-09-29 00:00:00,forward_swap,30Y,5Y,,1.38846
2016-09-29 00:00:00,forward_swap,35Y,1Y,,1.38622
2016-09-29 00:00:00,forward_swap,3M,10Y,,1.0399
2016-09-29 00:00:00,forward_swap,3M,15Y,,1.19387
2016-09-29 00:00:00,forward_swap,3M,20Y,,1.27616
2016-09-29 00:00:00,forward_swap,3M,2Y,,0.651238
2016-09-29 00:00:00,forward_swap,3M,3Y,,0.696497
2016-09-29 00:00:00,forward_swap,3M,4Y,,0.742218
2016-09-29 00:00:00,forward_swap,3M,5Y,,0.792081
2016-09-29 00:00:00,forward_swap,3M,7Y,,0.905691
2016-09-29 00:00:00,forward_swap,3Y,1Y,,0.857377
2016-09-29 00:00:00,forward_swap,3Y,2Y,,0.908672
2016-09-29 00:00:00,forward_swap,3Y,3Y,,0.976326
2016-09-29 00:00:00,forward_swap,3Y,4Y,,1.03854
2016-09-29 00:00:00,forward_swap,3Y,5Y,,1.09113
2016-09-29 00:00:00,forward_swap,3Y,7Y,,1.17211
2016-09-29 00:00:00,forward_swap,40Y,1Y,,1.36137
2016-09-29 00:00:00,forward_swap,45Y,1Y,,1.27878
2016-09-29 00:00:00,forward_swap,4Y,1Y,,0.961253
2016-09-29 00:00:00,forward_swap,4Y,2Y,,1.03779
2016-09-29 00:00:00,forward_swap,4Y,3Y,,1.10117
2016-09-29 00:00:00,forward_swap,4Y,4Y,,1.15226
2016-09-29 00:00:00,forward_swap,4Y,5Y,,1.19318
2016-09-29 00:00:00,forward_swap,50Y,1Y,,1.26421
2016-09-29 00:00:00,forward_swap,5Y,10Y,,1.40115
2016-09-29 00:00:00,forward_swap,5Y,15Y,,1.45131
2016-09-29 00:00:00,forward_swap,5Y,1Y,,1.11479
2016-09-29 00:00:00,forward_swap,5Y,20Y,,1.45801
2016-09-29 00:00:00,forward_swap,5Y,2Y,,1.17203
2016-09-29 00:00:00,forward_swap,5Y,3Y,,1.21678
2016-09-29 00:00:00,forward_swap,5Y,4Y,,1.25273
2016-09-29 00:00:00,forward_swap,5Y,5Y,,1.28221
2016-09-29 00:00:00,forward_swap,5Y,7Y,,1.342
2016-09-29 00:00:00,forward_swap,6M,10Y,,1.06257
2016-09-29 00:00:00,forward_swap,6M,2Y,,0.677352
2016-09-29 00:00:00,forward_swap,6M,3Y,,0.720825
2016-09-29 00:00:00,forward_swap,6M,4Y,,0.76634
2016-09-29 00:00:00,forward_swap,6M,5Y,,0.819115
2016-09-29 00:00:00,forward_swap,6M,7Y,,0.932055
2016-09-29 00:00:00,forward_swap,6Y,1Y,,1.22974
2016-09-29 00:00:00,forward_swap,6Y,2Y,,1.26846
2016-09-29 00:00:00,forward_swap,6Y,3Y,,1.29944
2016-09-29 00:00:00,forward_swap,6Y,4Y,,1.32529
2016-09-29 00:00:00,forward_swap,7Y,1Y,,1.3076
2016-09-29 00:00:00,forward_swap,7Y,2Y,,1.33496
2016-09-29 00:00:00,forward_swap,7Y,3Y,,1.35793
2016-09-29 00:00:00,forward_swap,7Y,5Y,,1.41309
2016-09-29 00:00:00,forward_swap,7Y,7Y,,1.4497
2016-09-29 00:00:00,forward_swap,8Y,1Y,,1.36277
2016-09-29 00:00:00,forward_swap,8Y,2Y,,1.38363
2016-09-29 00:00:00,forward_swap,8Y,7Y,,1.48582
2016-09-29 00:00:00,forward_swap,9Y,1Y,,1.40467
2016-09-29 00:00:00,forward_swap,9Y,2Y,,1.43991
2017-06-28 00:00:00,forward_swap,10Y,10Y,,2.37912
2017-06-28 00:00:00,forward_swap,10Y,15Y,,2.33894
2017-06-28 00:00:00,forward_swap,10Y,1Y,,2.37346
2017-06-28 00:00:00,forward_swap,10Y,20Y,,2.30814
2017-06-28 00:00:00,forward_swap,10Y,2Y,,2.39903
2017-06-28 00:00:00,forward_swap,10Y,3Y,,2.40554
2017-06-28 00:00:00,forward_swap,10Y,5Y,,2.39375
2017-06-28 00:00:00,forward_swap,11Y,1Y,,2.42537
2017-06-28 00:00:00,forward_swap,11Y,4Y,,2.39915
2017-06-28 00:00:00,forward_swap,12Y,1Y,,2.41909
2017-06-28 00:00:00,forward_swap,12Y,3Y,,2.39003
2017-06-28 00:00:00,forward_swap,13Y,1Y,,2.3867
2017-06-28 00:00:00,forward_swap,13Y,7Y,,2.3664
2017-06-28 00:00:00,forward_swap,14Y,1Y,,2.36314
2017-06-28 00:00:00,forward_swap,15Y,10Y,,2.30628
2017-06-28 00:00:00,forward_swap,15Y,15Y,,2.27225
2017-06-28 00:00:00,forward_swap,15Y,1Y,,2.36141
2017-06-28 00:00:00,forward_swap,15Y,20Y,,2.23673
2017-06-28 00:00:00,forward_swap,15Y,2Y,,2.36575
2017-06-28 00:00:00,forward_swap,15Y,5Y,,2.36262
2017-06-28 00:00:00,forward_swap,16Y,1Y,,2.3702
2017-06-28 00:00:00,forward_swap,16Y,4Y,,2.36294
2017-06-28 00:00:00,forward_swap,17Y,1Y,,2.37492
2017-06-28 00:00:00,forward_swap,17Y,3Y,,2.3604
2017-06-28 00:00:00,forward_swap,18M,1Y,,1.5911
2017-06-28 00:00:00,forward_swap,18M,6M,,1.54462
2017-06-28 00:00:00,forward_swap,18Y,1Y,,2.36561
2017-06-28 00:00:00,forward_swap,19Y,1Y,,2.33986
2017-06-28 00:00:00,forward_swap,1Y,10Y,,2.02776
2017-06-28 00:00:00,forward_swap,1Y,15Y,,2.1355
2017-06-28 00:00:00,forward_swap,1Y,1Y,,1.49548
2017-06-28 00:00:00,forward_swap,1Y,20Y,,2.18044
2017-06-28 00:00:00,forward_swap,1Y,2Y,,1.58492
2017-06-28 00:00:00,forward_swap,1Y,3Y,,1.66365
2017-06-28 00:00:00,forward_swap,1Y,4Y,,1.73597
2017-06-28 00:00:00,forward_swap,1Y,5Y,,1.7983
2017-06-28 00:00:00,forward_swap,1Y,7Y,,1.91029
2017-06-28 00:00:00,forward_swap,20Y,10Y,,2.21871
2017-06-28 00:00:00,forward_swap,20Y,15Y,,2.18439
2017-06-28 00:00:00,forward_swap,20Y,1Y,,2.3026
2017-06-28 00:00:00,forward_swap,20Y,20Y,,2.15143
2017-06-28 00:00:00,forward_swap,20Y,5Y,,2.24306
2017-06-28 00:00:00,forward_swap,25Y,10Y,,2.14986
2017-06-28 00:00:00,forward_swap,25Y,1Y,,2.20054
2017-06-28 00:00:00,forward_swap,25Y,5Y,,2.19149
2017-06-28 00:00:00,forward_swap,2Y,10Y,,2.12259
2017-06-28 00:00:00,forward_swap,2Y,1Y,,1.67514
2017-06-28 00:00:00,forward_swap,2Y,2Y,,1.74925
2017-06-28 00:00:00,forward_swap,2Y,3Y,,1.81847
2017-06-28 00:00:00,forward_swap,2Y,4Y,,1.87703
2017-06-28 00:00:00,forward_swap,2Y,5Y,,1.93356
2017-06-28 00:00:00,forward_swap,2Y,7Y,,2.0273
2017-06-28 00:00:00,forward_swap,30Y,10Y,,2.06815
2017-06-28 00:00:00,forward_swap,30Y,1Y,,2.14527
2017-06-28 00:00:00,forward_swap,30Y,5Y,,2.10358
2017-06-28 00:00:00,forward_swap,35Y,1Y,,2.05573
2017-06-28 00:00:00,forward_swap,3M,10Y,,1.94489
2017-06-28 00:00:00,forward_swap,3M,15Y,,2.07821
2017-06-28 00:00:00,forward_swap,3M,20Y,,2.13706
2017-06-28 00:00:00,forward_swap,3M,2Y,,1.43603
2017-06-28 00:00:00,forward_swap,3M,3Y,,1.52758
2017-06-28 00:00:00,forward_swap,3M,4Y,,1.60919
2017-06-28 00:00:00,forward_swap,3M,5Y,,1.68217
2017-06-28 00:00:00,forward_swap,3M,7Y,,1.80704
2017-06-28 00:00:00,forward_swap,3Y,1Y,,1.82601
2017-06-28 00:00:00,forward_swap,3Y,2Y,,1.89323
2017-06-28 00:00:00,forward_swap,3Y,3Y,,1.94789
2017-06-28 00:00:00,forward_swap,3Y,4Y,,2.00192
2017-06-28 00:00:00,forward_swap,3Y,5Y,,2.04977
2017-06-28 00:00:00,forward_swap,3Y,7Y,,2.1214
2017-06-28 00:00:00,forward_swap,40Y,1Y,,1.97294
2017-06-28 00:00:00,forward_swap,45Y,1Y,,1.88771
2017-06-28 00:00:00,forward_swap,4Y,1Y,,1.96178
2017-06-28 00:00:00,forward_swap,4Y,2Y,,2.01069
2017-06-28 00:00:00,forward_swap,4Y,3Y,,2.06305
2017-06-28 00:00:00,forward_swap,4Y,4Y,,2.10863
2017-06-28 00:00:00,forward_swap,4Y,5Y,,2.14721
2017-06-28 00:00:00,forward_swap,50Y,1Y,,1.90118
2017-06-28 00:00:00,forward_swap,5Y,10Y,,2.30164
2017-06-28 00:00:00,forward_swap,5Y,15Y,,2.3196
2017-06-28 00:00:00,forward_swap,5Y,1Y,,2.06061
2017-06-28 00:00:00,forward_swap,5Y,20Y,,2.30368
2017-06-28 00:00:00,forward_swap,5Y,2Y,,2.11538
2017-06-28 00:00:00,forward_swap,5Y,3Y,,2.15966
2017-06-28 00:00:00,forward_swap,5Y,4Y,,2.19609
2017-06-28 00:00:00,forward_swap,5Y,5Y,,2.21973
2017-06-28 00:00:00,forward_swap,5Y,7Y,,2.26797
2017-06-28 00:00:00,forward_swap,6M,10Y,,1.97392
2017-06-28 00:00:00,forward_swap,6M,2Y,,1.48889
2017-06-28 00:00:00,forward_swap,6M,3Y,,1.57587
2017-06-28 00:00:00,forward_swap,6M,4Y,,1.65428
2017-06-28 00:00:00,forward_swap,6M,5Y,,1.72314
2017-06-28 00:00:00,forward_swap,6M,7Y,,1.84339
2017-06-28 00:00:00,forward_swap,6Y,1Y,,2.1715
2017-06-28 00:00:00,forward_swap,6Y,2Y,,2.21077
2017-06-28 00:00:00,forward_swap,6Y,3Y,,2.24325
2017-06-28 00:00:00,forward_swap,6Y,4Y,,2.26175
2017-06-28 00:00:00,forward_swap,7Y,1Y,,2.25061
2017-06-28 00:00:00,forward_swap,7Y,2Y,,2.28008
2017-06-28 00:00:00,forward_swap,7Y,3Y,,2.29296
2017-06-28 00:00:00,forward_swap,7Y,5Y,,2.33385
2017-06-28 00:00:00,forward_swap,7Y,7Y,,2.3525
2017-06-28 00:00:00,forward_swap,8Y,1Y,,2.31056
2017-06-28 00:00:00,forward_swap,8Y,2Y,,2.31521
2017-06-28 00:00:00,forward_swap,8Y,7Y,,2.36997
2017-06-28 00:00:00,forward_swap,9Y,1Y,,2.31996
2017-06-28 00:00:00,forward_swap,9Y,2Y,,2.34642
2018-03-29 00:00:00,forward_swap,10Y,10Y,,2.45877
2018-03-29 00:00:00,forward_swap,10Y,15Y,,2.41193
2018-03-29 00:00:00,forward_swap,10Y,1Y,,2.49773
2018-03-29 00:00:00,forward_swap,10Y,20Y,,2.36775
2018-03-29 00:00:00,forward_swap,10Y,2Y,,2.50714
2018-03-29 00:00:00,forward_swap,10Y,3Y,,2.50589
2018-03-29 00:00:00,forward_swap,10Y,5Y,,2.4896
2018-03-29 00:00:00,forward_swap,11Y,1Y,,2.51679
2018-03-29 00:00:00,forward_swap,11Y,4Y,,2.48744
2018-03-29 00:00:00,forward_swap,12Y,1Y,,2.5033
2018-03-29 00:00:00,forward_swap,12Y,3Y,,2.47717
2018-03-29 00:00:00,forward_swap,13Y,1Y,,2.47564
2018-03-29 00:00:00,forward_swap,13Y,7Y,,2.43597
2018-03-29 00:00:00,forward_swap,14Y,1Y,,2.45128
2018-03-29 00:00:00,forward_swap,15Y,10Y,,2.36546
2018-03-29 00:00:00,forward_swap,15Y,15Y,,2.31643
2018-03-29 00:00:00,forward_swap,15Y,1Y,,2.43988
2018-03-29 00:00:00,forward_swap,15Y,20Y,,2.28081
2018-03-29 00:00:00,forward_swap,15Y,2Y,,2.43804
2018-03-29 00:00:00,forward_swap,15Y,5Y,,2.42393
2018-03-29 00:00:00,forward_swap,16Y,1Y,,2.43616
2018-03-29 00:00:00,forward_swap,16Y,4Y,,2.41969
2018-03-29 00:00:00,forward_swap,17Y,1Y,,2.43058
2018-03-29 00:00:00,forward_swap,17Y,3Y,,2.41395
2018-03-29 00:00:00,forward_swap,18M,1Y,,2.46925
2018-03-29 00:00:00,forward_swap,18M,6M,,2.44427
2018-03-29 00:00:00,forward_swap,18Y,1Y,,2.41678
2018-03-29 00:00:00,forward_swap,19Y,1Y,,2.39351
2018-03-29 00:00:00,forward_swap,1Y,10Y,,2.4436
2018-03-29 00:00:00,forward_swap,1Y,15Y,,2.4538
2018-03-29 00:00:00,forward_swap,1Y,1Y,,2.40055
2018-03-29 00:00:00,forward_swap,1Y,20Y,,2.44454
2018-03-29 00:00:00,forward_swap,1Y,2Y,,2.44069
2018-03-29 00:00:00,forward_swap,1Y,3Y,,2.44151
2018-03-29 00:00:00,forward_swap,1Y,4Y,,2.4338
2018-03-29 00:00:00,forward_swap,1Y,5Y,,2.42714
2018-03-29 00:00:00,forward_swap,1Y,7Y,,2.42844
2018-03-29 00:00:00,forward_swap,20Y,10Y,,2.25256
2018-03-29 00:00:00,forward_swap,20Y,15Y,,2.221
2018-03-29 00:00:00,forward_swap,20Y,1Y,,2.3626
2018-03-29 00:00:00,forward_swap,20Y,20Y,,2.19125
2018-03-29 00:00:00,forward_swap,20Y,5Y,,2.29965
2018-03-29 00:00:00,forward_swap,25Y,10Y,,2.17462
2018-03-29 00:00:00,forward_swap,25Y,1Y,,2.22293
2018-03-29 00:00:00,forward_swap,25Y,5Y,,2.19989
2018-03-29 00:00:00,forward_swap,2Y,10Y,,2.45518
2018-03-29 00:00:00,forward_swap,2Y,1Y,,2.48236
2018-03-29 00:00:00,forward_swap,2Y,2Y,,2.46296
2018-03-29 00:00:00,forward_swap,2Y,3Y,,2.44552
2018-03-29 00:00:00,forward_swap,2Y,4Y,,2.43428
2018-03-29 00:00:00,forward_swap,2Y,5Y,,2.43213
2018-03-29 00:00:00,forward_swap,2Y,7Y,,2.43929
2018-03-29 00:00:00,forward_swap,30Y,10Y,,2.11491
2018-03-29 00:00:00,forward_swap,30Y,1Y,,2.16763
2018-03-29 00:00:00,forward_swap,30Y,5Y,,2.14645
2018-03-29 00:00:00,forward_swap,35Y,1Y,,2.11189
2018-03-29 00:00:00,forward_swap,3M,10Y,,2.40709
2018-03-29 00:00:00,forward_swap,3M,15Y,,2.43063
2018-03-29 00:00:00,forward_swap,3M,20Y,,2.42857
2018-03-29 00:00:00,forward_swap,3M,2Y,,2.27797
2018-03-29 00:00:00,forward_swap,3M,3Y,,2.34317
2018-03-29 00:00:00,forward_swap,3M,4Y,,2.36416
2018-03-29 00:00:00,forward_swap,3M,5Y,,2.37179
2018-03-29 00:00:00,forward_swap,3M,7Y,,2.38348
2018-03-29 00:00:00,forward_swap,3Y,1Y,,2.44323
2018-03-29 00:00:00,forward_swap,3Y,2Y,,2.42653
2018-03-29 00:00:00,forward_swap,3Y,3Y,,2.41754
2018-03-29 00:00:00,forward_swap,3Y,4Y,,2.41887
2018-03-29 00:00:00,forward_swap,3Y,5Y,,2.4231
2018-03-29 00:00:00,forward_swap,3Y,7Y,,2.43757
2018-03-29 00:00:00,forward_swap,40Y,1Y,,2.02533
2018-03-29 00:00:00,forward_swap,45Y,1Y,,2.00612
2018-03-29 00:00:00,forward_swap,4Y,1Y,,2.40948
2018-03-29 00:00:00,forward_swap,4Y,2Y,,2.40425
2018-03-29 00:00:00,forward_swap,4Y,3Y,,2.41027
2018-03-29 00:00:00,forward_swap,4Y,4Y,,2.41778
2018-03-29 00:00:00,forward_swap,4Y,5Y,,2.42897
2018-03-29 00:00:00,forward_swap,50Y,1Y,,2.1207
2018-03-29 00:00:00,forward_swap,5Y,10Y,,2.46448
2018-03-29 00:00:00,forward_swap,5Y,15Y,,2.45259
2018-03-29 00:00:00,forward_swap,5Y,1Y,,2.39891
2018-03-29 00:00:00,forward_swap,5Y,20Y,,2.42098
2018-03-29 00:00:00,forward_swap,5Y,2Y,,2.41069
2018-03-29 00:00:00,forward_swap,5Y,3Y,,2.42067
2018-03-29 00:00:00,forward_swap,5Y,4Y,,2.43414
2018-03-29 00:00:00,forward_swap,5Y,5Y,,2.44232
2018-03-29 00:00:00,forward_swap,5Y,7Y,,2.45969
2018-03-29 00:00:00,forward_swap,6M,10Y,,2.42311
2018-03-29 00:00:00,forward_swap,6M,2Y,,2.34971
2018-03-29 00:00:00,forward_swap,6M,3Y,,2.38922
2018-03-29 00:00:00,forward_swap,6M,4Y,,2.39706
2018-03-29 00:00:00,forward_swap,6M,5Y,,2.39765
2018-03-29 00:00:00,forward_swap,6M,7Y,,2.4037
2018-03-29 00:00:00,forward_swap,6Y,1Y,,2.42278
2018-03-29 00:00:00,forward_swap,6Y,2Y,,2.43196
2018-03-29 00:00:00,forward_swap,6Y,3Y,,2.44649
2018-03-29 00:00:00,forward_swap,6Y,4Y,,2.45388
2018-03-29 00:00:00,forward_swap,7Y,1Y,,2.44131
2018-03-29 00:00:00,forward_swap,7Y,2Y,,2.45877
2018-03-29 00:00:00,forward_swap,7Y,3Y,,2.46475
2018-03-29 00:00:00,forward_swap,7Y,5Y,,2.48106
2018-03-29 00:00:00,forward_swap,7Y,7Y,,2.48336
2018-03-29 00:00:00,forward_swap,8Y,1Y,,2.47691
2018-03-29 00:00:00,forward_swap,8Y,2Y,,2.47711
2018-03-29 00:00:00,forward_swap,8Y,7Y,,2.48577
2018-03-29 00:00:00,forward_swap,9Y,1Y,,2.47729
2018-03-29 00:00:00,forward_swap,9Y,2Y,,2.48741
2019-01-04 00:00:00,forward_swap,10Y,10Y,,2.52825
2019-01-04 00:00:00,forward_swap,10Y,15Y,,2.49047
2019-01-04 00:00:00,forward_swap,10Y,1Y,,2.60271
2019-01-04 00:00:00,forward_swap,10Y,20Y,,2.46286
2019-01-04 00:00:00,forward_swap,10Y,2Y,,2.60141
2019-01-04 00:00:00,forward_swap,10Y,3Y,,2.59348
2019-01-04 00:00:00,forward_swap,10Y,5Y,,2.57267
2019-01-04 00:00:00,forward_swap,11Y,1Y,,2.60007
2019-01-04 00:00:00,forward_swap,11Y,4Y,,2.56466
2019-01-04 00:00:00,forward_swap,12Y,1Y,,2.57697
2019-01-04 00:00:00,forward_swap,12Y,3Y,,2.55223
2019-01-04 00:00:00,forward_swap,13Y,1Y,,2.55071
2019-01-04 00:00:00,forward_swap,13Y,7Y,,2.49645
2019-01-04 00:00:00,forward_swap,14Y,1Y,,2.52772
2019-01-04 00:00:00,forward_swap,15Y,10Y,,2.4406
2019-01-04 00:00:00,forward_swap,15Y,15Y,,2.41573
2019-01-04 00:00:00,forward_swap,15Y,1Y,,2.51041
2019-01-04 00:00:00,forward_swap,15Y,20Y,,2.38127
2019-01-04 00:00:00,forward_swap,15Y,2Y,,2.50282
2019-01-04 00:00:00,forward_swap,15Y,5Y,,2.47761
2019-01-04 00:00:00,forward_swap,16Y,1Y,,2.49507
2019-01-04 00:00:00,forward_swap,16Y,4Y,,2.46892
2019-01-04 00:00:00,forward_swap,17Y,1Y,,2.47858
2019-01-04 00:00:00,forward_swap,17Y,3Y,,2.45977
2019-01-04 00:00:00,forward_swap,18M,1Y,,2.1537
2019-01-04 00:00:00,forward_swap,18M,6M,,2.1531
2019-01-04 00:00:00,forward_swap,18Y,1Y,,2.45998
2019-01-04 00:00:00,forward_swap,19Y,1Y,,2.43982
2019-01-04 00:00:00,forward_swap,1Y,10Y,,2.37063
2019-01-04 00:00:00,forward_swap,1Y,15Y,,2.42414
2019-01-04 00:00:00,forward_swap,1Y,1Y,,2.21695
2019-01-04 00:00:00,forward_swap,1Y,20Y,,2.43142
2019-01-04 00:00:00,forward_swap,1Y,2Y,,2.17804
2019-01-04 00:00:00,forward_swap,1Y,3Y,,2.18552
2019-01-04 00:00:00,forward_swap,1Y,4Y,,2.20662
2019-01-04 00:00:00,forward_swap,1Y,5Y,,2.23519
2019-01-04 00:00:00,forward_swap,1Y,7Y,,2.29541
2019-01-04 00:00:00,forward_swap,20Y,10Y,,2.37844
2019-01-04 00:00:00,forward_swap,20Y,15Y,,2.3402
2019-01-04 00:00:00,forward_swap,20Y,1Y,,2.42116
2019-01-04 00:00:00,forward_swap,20Y,20Y,,2.30254
2019-01-04 00:00:00,forward_swap,20Y,5Y,,2.3986
2019-01-04 00:00:00,forward_swap,25Y,10Y,,2.30533
2019-01-04 00:00:00,forward_swap,25Y,1Y,,2.37763
2019-01-04 00:00:00,forward_swap,25Y,5Y,,2.35574
2019-01-04 00:00:00,forward_swap,2Y,10Y,,2.40848
2019-01-04 00:00:00,forward_swap,2Y,1Y,,2.13841
2019-01-04 00:00:00,forward_swap,2Y,2Y,,2.16927
2019-01-04 00:00:00,forward_swap,2Y,3Y,,2.20301
2019-01-04 00:00:00,forward_swap,2Y,4Y,,2.24002
2019-01-04 00:00:00,forward_swap,2Y,5Y,,2.2757
2019-01-04 00:00:00,forward_swap,2Y,7Y,,2.33983
2019-01-04 00:00:00,forward_swap,30Y,10Y,,2.20614
2019-01-04 00:00:00,forward_swap,30Y,1Y,,2.29484
