tag,dataset,index_or_ccy,product,f4,f5
RATES.OIS.USD_SOFR.FWD.3M.3Y,RATES.OIS,USD_SOFR,FWD,3M,3Y
RATES.OIS.USD_SOFR.FWD.3M.4Y,RATES.OIS,USD_SOFR,FWD,3M,4Y
RATES.OIS.USD_SOFR.FWD.3M.5Y,RATES.OIS,USD_SOFR,FWD,3M,5Y
RATES.OIS.USD_SOFR.FWD.3M.6M,RATES.OIS,USD_SOFR,FWD,3M,6M
RATES.OIS.USD_SOFR.FWD.3M.7Y,RATES.OIS,USD_SOFR,FWD,3M,7Y
RATES.OIS.USD_SOFR.FWD.3Y.1Y,RATES.OIS,USD_SOFR,FWD,3Y,1Y
RATES.OIS.USD_SOFR.FWD.3Y.2Y,RATES.OIS,USD_SOFR,FWD,3Y,2Y
RATES.OIS.USD_SOFR.FWD.3Y.3Y,RATES.OIS,USD_SOFR,FWD,3Y,3Y
RATES.OIS.USD_SOFR.FWD.3Y.4Y,RATES.OIS,USD_SOFR,FWD,3Y,4Y
RATES.OIS.USD_SOFR.FWD.3Y.5Y,RATES.OIS,USD_SOFR,FWD,3Y,5Y
RATES.OIS.USD_SOFR.FWD.3Y.7Y,RATES.OIS,USD_SOFR,FWD,3Y,7Y
RATES.OIS.USD_SOFR.FWD.40Y.1Y,RATES.OIS,USD_SOFR,FWD,40Y,1Y
RATES.OIS.USD_SOFR.FWD.45Y.1Y,RATES.OIS,USD_SOFR,FWD,45Y,1Y
RATES.OIS.USD_SOFR.FWD.4Y.1Y,RATES.OIS,USD_SOFR,FWD,4Y,1Y
RATES.OIS.USD_SOFR.FWD.4Y.2Y,RATES.OIS,USD_SOFR,FWD,4Y,2Y
RATES.OIS.USD_SOFR.FWD.4Y.3Y,RATES.OIS,USD_SOFR,FWD,4Y,3Y
RATES.OIS.USD_SOFR.FWD.4Y.4Y,RATES.OIS,USD_SOFR,FWD,4Y,4Y
RATES.OIS.USD_SOFR.FWD.4Y.5Y,RATES.OIS,USD_SOFR,FWD,4Y,5Y
RATES.OIS.USD_SOFR.FWD.50Y.1Y,RATES.OIS,USD_SOFR,FWD,50Y,1Y
RATES.OIS.USD_SOFR.FWD.5Y.10Y,RATES.OIS,USD_SOFR,FWD,5Y,10Y
RATES.OIS.USD_SOFR.FWD.5Y.15Y,RATES.OIS,USD_SOFR,FWD,5Y,15Y
RATES.OIS.USD_SOFR.FWD.5Y.1Y,RATES.OIS,USD_SOFR,FWD,5Y,1Y
RATES.OIS.USD_SOFR.FWD.5Y.20Y,RATES.OIS,USD_SOFR,FWD,5Y,20Y
RATES.OIS.USD_SOFR.FWD.5Y.2Y,RATES.OIS,USD_SOFR,FWD,5Y,2Y
RATES.OIS.USD_SOFR.FWD.5Y.3Y,RATES.OIS,USD_SOFR,FWD,5Y,3Y
RATES.OIS.USD_SOFR.FWD.5Y.4Y,RATES.OIS,USD_SOFR,FWD,5Y,4Y
RATES.OIS.USD_SOFR.FWD.5Y.5Y,RATES.OIS,USD_SOFR,FWD,5Y,5Y
RATES.OIS.USD_SOFR.FWD.5Y.7Y,RATES.OIS,USD_SOFR,FWD,5Y,7Y
RATES.OIS.USD_SOFR.FWD.6M.10Y,RATES.OIS,USD_SOFR,FWD,6M,10Y
RATES.OIS.USD_SOFR.FWD.6M.1Y,RATES.OIS,USD_SOFR,FWD,6M,1Y
RATES.OIS.USD_SOFR.FWD.6M.2Y,RATES.OIS,USD_SOFR,FWD,6M,2Y
RATES.OIS.USD_SOFR.FWD.6M.3M,RATES.OIS,USD_SOFR,FWD,6M,3M
RATES.OIS.USD_SOFR.FWD.6M.3Y,RATES.OIS,USD_SOFR,FWD,6M,3Y
RATES.OIS.USD_SOFR.FWD.6M.4Y,RATES.OIS,USD_SOFR,FWD,6M,4Y
RATES.OIS.USD_SOFR.FWD.6M.5Y,RATES.OIS,USD_SOFR,FWD,6M,5Y
RATES.OIS.USD_SOFR.FWD.6M.6M,RATES.OIS,USD_SOFR,FWD,6M,6M
RATES.OIS.USD_SOFR.FWD.6M.7Y,RATES.OIS,USD_SOFR,FWD,6M,7Y
RATES.OIS.USD_SOFR.FWD.6Y.1Y,RATES.OIS,USD_SOFR,FWD,6Y,1Y
RATES.OIS.USD_SOFR.FWD.6Y.2Y,RATES.OIS,USD_SOFR,FWD,6Y,2Y
RATES.OIS.USD_SOFR.FWD.6Y.3Y,RATES.OIS,USD_SOFR,FWD,6Y,3Y
RATES.OIS.USD_SOFR.FWD.6Y.4Y,RATES.OIS,USD_SOFR,FWD,6Y,4Y
RATES.OIS.USD_SOFR.FWD.7Y.1Y,RATES.OIS,USD_SOFR,FWD,7Y,1Y
RATES.OIS.USD_SOFR.FWD.7Y.2Y,RATES.OIS,USD_SOFR,FWD,7Y,2Y
RATES.OIS.USD_SOFR.FWD.7Y.3Y,RATES.OIS,USD_SOFR,FWD,7Y,3Y
RATES.OIS.USD_SOFR.FWD.7Y.5Y,RATES.OIS,USD_SOFR,FWD,7Y,5Y
RATES.OIS.USD_SOFR.FWD.7Y.7Y,RATES.OIS,USD_SOFR,FWD,7Y,7Y
RATES.OIS.USD_SOFR.FWD.8Y.1Y,RATES.OIS,USD_SOFR,FWD,8Y,1Y
RATES.OIS.USD_SOFR.FWD.8Y.2Y,RATES.OIS,USD_SOFR,FWD,8Y,2Y
RATES.OIS.USD_SOFR.FWD.8Y.7Y,RATES.OIS,USD_SOFR,FWD,8Y,7Y
RATES.OIS.USD_SOFR.FWD.9M.1Y,RATES.OIS,USD_SOFR,FWD,9M,1Y
RATES.OIS.USD_SOFR.FWD.9M.6M,RATES.OIS,USD_SOFR,FWD,9M,6M
RATES.OIS.USD_SOFR.FWD.9Y.1Y,RATES.OIS,USD_SOFR,FWD,9Y,1Y
RATES.OIS.USD_SOFR.FWD.9Y.2Y,RATES.OIS,USD_SOFR,FWD,9Y,2Y
RATES.OIS.USD_SOFR.PAR.10Y,RATES.OIS,USD_SOFR,PAR,10Y,
RATES.OIS.USD_SOFR.PAR.12Y,RATES.OIS,USD_SOFR,PAR,12Y,
RATES.OIS.USD_SOFR.PAR.15Y,RATES.OIS,USD_SOFR,PAR,15Y,
RATES.OIS.USD_SOFR.PAR.1Y,RATES.OIS,USD_SOFR,PAR,1Y,
RATES.OIS.USD_SOFR.PAR.20Y,RATES.OIS,USD_SOFR,PAR,20Y,
RATES.OIS.USD_SOFR.PAR.25Y,RATES.OIS,USD_SOFR,PAR,25Y,
RATES.OIS.USD_SOFR.PAR.2Y,RATES.OIS,USD_SOFR,PAR,2Y,
RATES.OIS.USD_SOFR.PAR.30Y,RATES.OIS,USD_SOFR,PAR,30Y,
RATES.OIS.USD_SOFR.PAR.3Y,RATES.OIS,USD_SOFR,PAR,3Y,
RATES.OIS.USD_SOFR.PAR.40Y,RATES.OIS,USD_SOFR,PAR,40Y,
RATES.OIS.USD_SOFR.PAR.4Y,RATES.OIS,USD_SOFR,PAR,4Y,
RATES.OIS.USD_SOFR.PAR.5Y,RATES.OIS,USD_SOFR,PAR,5Y,
RATES.OIS.USD_SOFR.PAR.6M,RATES.OIS,USD_SOFR,PAR,6M,
RATES.OIS.USD_SOFR.PAR.6Y,RATES.OIS,USD_SOFR,PAR,6Y,
RATES.OIS.USD_SOFR.PAR.7Y,RATES.OIS,USD_SOFR,PAR,7Y,
RATES.OIS.USD_SOFR.PAR.8Y,RATES.OIS,USD_SOFR,PAR,8Y,
RATES.OIS.USD_SOFR.PAR.9Y,RATES.OIS,USD_SOFR,PAR,9Y,
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.10Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.10Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.10Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.15Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.15Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.15Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.20Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.20Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.20Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.2Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.2Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.2Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.3Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.3Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.3Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.5Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.5Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.10Y.5Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,10Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.11Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,11Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.11Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,11Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.11Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,11Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.11Y.4Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,11Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.11Y.4Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,11Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.11Y.4Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,11Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.12Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,12Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.12Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,12Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.12Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,12Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.12Y.3Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,12Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.12Y.3Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,12Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.12Y.3Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,12Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.13Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,13Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.13Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,13Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.13Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,13Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.13Y.7Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,13Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.13Y.7Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,13Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.13Y.7Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,13Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.14Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,14Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.14Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,14Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.14Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,14Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.10Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.10Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.10Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.15Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.15Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.15Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.20Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.20Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.20Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.2Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.2Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.2Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.5Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.5Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.15Y.5Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,15Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.16Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,16Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.16Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,16Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.16Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,16Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.16Y.4Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,16Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.16Y.4Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,16Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.16Y.4Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,16Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.17Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,17Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.17Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,17Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.17Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,17Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.17Y.3Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,17Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.17Y.3Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,17Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.17Y.3Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,17Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.18M.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,18M
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.18M.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,18M
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.18M.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,18M
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.18M.6M.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,18M
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.18M.6M.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,18M
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.18M.6M.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,18M
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.18Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,18Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.18Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,18Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.18Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,18Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.19Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,19Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.19Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,19Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.19Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,19Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.10Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.10Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.10Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.15Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.15Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.15Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.20Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.20Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.20Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.2Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.2Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.2Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.3M.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.3M.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.3M.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.3Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.3Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.3Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.4Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.4Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.4Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.5Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.5Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.5Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.6M.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.6M.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.6M.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.7Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.7Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.1Y.7Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,1Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.10Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.10Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.10Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.15Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.15Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.15Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.1Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.1Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.1Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.20Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.20Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.20Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.5Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.5Y.ROLL,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.20Y.5Y.TOTAL_CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,20Y
RATES.OIS.USD_SOFR.ROLL_CARRY.3M.25Y.10Y.CARRY,RATES.OIS,USD_SOFR,ROLL_CARRY,3M,25Y
